,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,1
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,1
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,1
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,0
3044,0
3045,0
3046,1
3047,0
3048,0
3049,0
3050,1
3051,0
3052,0
3053,0
3054,0
3055,0
3056,0
3057,0
3058,0
3059,0
3060,0
3061,0
3062,0
3063,0
3064,0
3065,0
3066,0
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,0
3074,0
3075,0
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,0
3086,0
3087,1
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,0
3096,0
3097,0
3098,1
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,1
3106,0
3107,0
3108,1
3109,1
3110,0
3111,0
3112,0
3113,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,1
3121,0
3122,1
3123,0
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,0
3131,1
3132,1
3133,1
3134,1
3135,1
3136,0
3137,0
3138,0
3139,0
3140,0
3141,1
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,0
3152,0
3153,0
3154,0
3155,0
3156,0
3157,0
3158,0
3159,0
3160,0
3161,0
3162,0
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3169,0
3170,0
3171,1
3172,0
3173,0
3174,0
3175,1
3176,0
3177,0
3178,0
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,0
3186,0
3187,0
3188,0
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3195,0
3196,0
3197,0
3198,0
3199,0
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,0
3216,0
3217,0
3218,0
3219,0
3220,0
3221,1
3222,0
3223,0
3224,0
3225,0
3226,0
3227,1
3228,0
3229,0
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,1
3237,0
3238,0
3239,1
3240,1
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,1
3251,0
3252,1
3253,0
3254,1
3255,1
3256,0
3257,1
3258,1
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,1
3267,0
3268,0
3269,0
3270,0
3271,0
3272,0
3273,0
3274,1
3275,0
3276,1
3277,0
3278,1
3279,1
3280,1
3281,0
3282,0
3283,0
3284,1
3285,1
3286,1
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,1
3305,0
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,0
3315,0
3316,0
3317,1
3318,0
3319,0
3320,0
3321,0
3322,0
3323,0
3324,0
3325,0
3326,1
3327,0
3328,1
3329,0
3330,0
3331,1
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,1
3339,1
3340,0
3341,0
3342,0
3343,0
3344,0
3345,0
3346,0
3347,0
3348,1
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,0
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,1
3369,0
3370,0
3371,0
3372,1
3373,0
3374,1
3375,1
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,1
3387,1
3388,1
3389,0
3390,0
3391,0
3392,0
3393,0
3394,0
3395,0
3396,0
3397,0
3398,1
3399,0
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3416,0
3417,0
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,1
3425,0
3426,1
3427,1
3428,1
3429,1
3430,1
3431,0
3432,1
3433,0
3434,0
3435,0
3436,0
3437,1
3438,1
3439,1
3440,1
3441,0
3442,1
3443,1
3444,1
3445,0
3446,0
3447,0
3448,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,1
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,0
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,1
3470,1
3471,0
3472,0
3473,1
3474,0
3475,1
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,0
3485,0
3486,0
3487,0
3488,0
3489,0
3490,0
3491,0
3492,0
3493,0
3494,0
3495,0
3496,0
3497,1
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,1
3517,0
3518,0
3519,1
3520,0
3521,0
3522,1
3523,0
3524,0
3525,0
3526,0
3527,0
3528,0
3529,0
3530,0
3531,0
3532,0
3533,0
3534,0
3535,0
3536,0
3537,0
3538,0
3539,0
3540,0
3541,0
3542,0
3543,0
3544,0
3545,1
3546,0
3547,0
3548,0
3549,0
3550,0
3551,0
3552,1
3553,0
3554,0
3555,0
3556,0
3557,0
3558,0
3559,0
3560,0
3561,0
3562,0
3563,0
3564,0
3565,0
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,0
3573,1
3574,1
3575,0
3576,1
3577,1
3578,1
3579,0
3580,1
3581,1
3582,0
3583,1
3584,0
3585,0
3586,1
3587,0
3588,0
3589,0
3590,0
3591,0
3592,0
3593,0
3594,0
3595,0
3596,1
3597,0
3598,1
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,0
3607,1
3608,0
3609,1
3610,0
3611,0
3612,0
3613,1
3614,0
3615,0
3616,1
3617,0
3618,1
3619,1
3620,1
3621,0
3622,0
3623,0
3624,1
3625,1
3626,1
3627,1
3628,0
3629,1
3630,0
3631,1
3632,1
3633,0
3634,0
3635,1
3636,0
3637,0
3638,0
3639,1
3640,1
3641,0
3642,1
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,0
3652,0
3653,0
3654,0
3655,1
3656,0
3657,0
3658,0
3659,0
3660,0
3661,0
3662,0
3663,0
3664,0
3665,0
3666,0
3667,0
3668,0
3669,0
3670,1
3671,0
3672,0
3673,0
3674,0
3675,0
3676,0
3677,0
3678,0
3679,0
3680,0
3681,0
3682,0
3683,0
3684,0
3685,0
3686,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,0
3693,0
3694,0
3695,0
3696,1
3697,0
3698,0
3699,1
3700,0
3701,0
3702,0
3703,1
3704,1
3705,1
3706,1
3707,1
3708,1
3709,1
3710,1
3711,0
3712,1
3713,1
3714,0
3715,0
3716,0
3717,0
3718,0
3719,0
3720,0
3721,0
3722,0
3723,0
3724,0
3725,0
3726,1
3727,0
3728,0
3729,0
3730,1
3731,0
3732,0
3733,0
3734,0
3735,1
3736,1
3737,1
3738,1
3739,0
3740,1
3741,0
3742,0
3743,0
3744,0
3745,1
3746,0
3747,1
3748,1
3749,1
3750,1
3751,1
3752,0
3753,0
3754,1
3755,1
3756,1
3757,1
3758,1
3759,1
3760,0
3761,1
3762,1
3763,0
3764,1
3765,1
3766,0
3767,0
3768,0
3769,0
3770,1
3771,0
3772,0
3773,0
3774,0
3775,0
3776,0
3777,0
3778,0
3779,0
3780,0
3781,1
3782,0
3783,0
3784,1
3785,0
3786,0
3787,0
3788,0
3789,0
3790,0
3791,0
3792,0
3793,0
3794,0
3795,1
3796,1
3797,1
3798,0
3799,1
3800,1
3801,1
3802,0
3803,0
3804,0
3805,0
3806,0
3807,0
3808,0
3809,0
3810,0
3811,0
3812,0
3813,0
3814,0
3815,0
3816,0
3817,1
3818,1
3819,0
3820,0
3821,0
3822,0
3823,1
3824,0
3825,1
3826,1
3827,0
3828,0
3829,0
3830,0
3831,0
3832,1
3833,0
3834,1
3835,1
3836,1
3837,1
3838,1
3839,1
3840,1
3841,1
3842,1
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3850,1
3851,1
3852,0
3853,1
3854,1
3855,0
3856,0
3857,0
3858,1
3859,1
3860,0
3861,0
3862,1
3863,0
3864,1
3865,0
3866,1
3867,1
3868,1
3869,0
3870,0
3871,0
3872,0
3873,0
3874,1
3875,0
3876,1
3877,1
3878,1
3879,0
3880,0
3881,1
3882,1
3883,0
3884,1
3885,1
3886,0
3887,0
3888,1
3889,1
3890,0
3891,1
3892,1
3893,0
3894,1
3895,0
3896,0
3897,1
3898,1
3899,0
3900,0
3901,0
3902,0
3903,1
3904,0
3905,0
3906,1
3907,0
3908,1
3909,0
3910,0
3911,1
3912,0
3913,1
3914,0
3915,1
3916,1
3917,0
3918,1
3919,1
3920,0
3921,0
3922,0
3923,0
3924,0
3925,1
3926,1
3927,0
3928,0
3929,0
3930,0
3931,1
3932,0
3933,1
3934,1
3935,0
3936,0
3937,0
3938,0
3939,0
3940,0
3941,0
3942,1
3943,1
3944,1
3945,1
3946,0
3947,1
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,1
3955,0
3956,0
3957,0
3958,0
3959,0
3960,0
3961,0
3962,0
3963,0
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,0
3971,0
3972,0
3973,0
3974,0
3975,0
3976,0
3977,0
3978,0
3979,1
3980,0
3981,1
3982,1
3983,0
3984,0
3985,0
3986,1
3987,0
3988,0
3989,0
3990,0
3991,0
3992,0
3993,0
3994,0
3995,0
3996,0
3997,0
3998,0
3999,0
4000,0
4001,1
4002,0
4003,1
4004,1
4005,1
4006,0
4007,0
4008,1
4009,0
4010,0
4011,0
4012,0
4013,0
4014,0
4015,0
4016,1
4017,1
4018,1
4019,1
4020,1
4021,1
4022,0
4023,0
4024,1
4025,1
4026,1
4027,0
4028,1
4029,0
4030,1
4031,1
4032,1
4033,1
4034,0
4035,0
4036,1
4037,1
4038,1
4039,0
4040,1
4041,1
4042,0
4043,1
4044,0
4045,1
4046,0
4047,0
4048,1
4049,0
4050,1
4051,0
4052,1
4053,0
4054,0
4055,0
4056,0
4057,0
4058,0
4059,0
4060,0
4061,0
4062,0
4063,0
4064,1
4065,0
4066,1
4067,0
4068,0
4069,0
4070,0
4071,0
4072,1
4073,0
4074,0
4075,1
4076,0
4077,0
4078,1
4079,0
4080,0
4081,0
4082,0
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,0
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,1
4102,1
4103,0
4104,0
4105,0
4106,0
4107,1
4108,1
4109,0
4110,0
4111,0
4112,0
4113,0
4114,0
4115,0
4116,0
4117,0
4118,0
4119,0
4120,0
4121,1
4122,0
4123,0
4124,0
4125,0
4126,0
4127,0
4128,0
4129,0
4130,0
4131,0
4132,0
4133,0
4134,0
4135,0
4136,0
4137,0
4138,0
4139,0
4140,0
4141,0
4142,1
4143,0
4144,0
4145,0
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,0
4153,0
4154,0
4155,0
4156,0
4157,0
4158,1
4159,0
4160,0
4161,0
4162,0
4163,0
4164,0
4165,0
4166,0
4167,0
4168,0
4169,0
4170,0
4171,0
4172,0
4173,0
4174,0
4175,0
4176,0
4177,0
4178,0
4179,0
4180,1
4181,1
4182,0
4183,0
4184,0
4185,0
4186,0
4187,0
4188,0
4189,1
4190,0
4191,0
4192,0
4193,0
4194,0
4195,0
4196,1
4197,1
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,1
4205,1
4206,0
4207,0
4208,0
4209,0
4210,0
4211,0
4212,0
4213,1
4214,0
4215,0
4216,0
4217,0
4218,0
4219,0
4220,0
4221,0
4222,0
4223,0
4224,0
4225,0
4226,0
4227,0
4228,1
4229,0
4230,1
4231,1
4232,1
4233,1
4234,0
4235,1
4236,1
4237,1
4238,1
4239,1
4240,1
4241,1
4242,1
4243,1
4244,1
4245,0
4246,1
4247,1
4248,1
4249,1
4250,1
4251,1
4252,1
4253,1
4254,1
4255,1
4256,0
4257,1
4258,1
4259,0
4260,0
4261,0
4262,0
4263,0
4264,1
4265,1
4266,0
4267,0
4268,0
4269,1
4270,1
4271,1
4272,1
4273,1
4274,0
4275,0
4276,1
4277,0
4278,1
4279,0
4280,1
4281,1
4282,1
4283,1
4284,1
4285,1
4286,1
4287,1
4288,0
4289,0
4290,1
4291,0
4292,0
4293,0
4294,0
4295,1
4296,1
4297,0
4298,1
4299,0
4300,0
4301,0
4302,0
4303,0
4304,0
4305,0
4306,0
4307,0
4308,0
4309,0
4310,1
4311,0
4312,0
4313,0
4314,0
4315,0
4316,0
4317,0
4318,0
4319,0
4320,0
4321,0
4322,0
4323,0
4324,0
4325,0
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,1
4333,0
4334,0
4335,0
4336,0
4337,0
4338,1
4339,1
4340,1
4341,0
4342,0
4343,0
4344,0
4345,0
4346,0
4347,1
4348,0
4349,0
4350,0
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4358,0
4359,0
4360,1
4361,1
4362,0
4363,0
4364,0
4365,0
4366,0
4367,1
4368,1
4369,0
4370,0
4371,1
4372,1
4373,0
4374,0
4375,0
4376,0
4377,0
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,0
4385,0
4386,0
4387,0
4388,1
4389,0
4390,0
4391,1
4392,0
4393,0
4394,0
4395,0
4396,0
4397,1
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,1
4418,0
4419,0
4420,1
4421,1
4422,1
4423,1
4424,1
4425,0
4426,0
4427,0
4428,0
4429,0
4430,1
4431,0
4432,0
4433,1
4434,1
4435,0
4436,0
4437,1
4438,0
4439,0
4440,0
4441,0
4442,1
4443,0
4444,1
4445,0
4446,0
4447,0
4448,0
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,0
4456,0
4457,1
4458,0
4459,0
4460,1
4461,1
4462,1
4463,1
4464,1
4465,0
4466,0
4467,0
4468,0
4469,0
4470,0
4471,0
4472,1
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,0
4480,0
4481,0
4482,1
4483,0
4484,1
4485,0
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,1
4493,0
4494,0
4495,0
4496,0
4497,0
4498,0
4499,0
4500,0
4501,1
4502,0
4503,0
4504,0
4505,0
4506,0
4507,0
4508,0
4509,1
4510,1
4511,1
4512,0
4513,0
4514,1
4515,1
4516,1
4517,1
4518,1
4519,0
4520,0
4521,0
4522,0
4523,0
4524,0
4525,1
4526,1
4527,1
4528,0
4529,0
4530,0
4531,1
4532,1
4533,1
4534,1
4535,1
4536,1
4537,1
4538,1
4539,1
4540,0
4541,1
4542,1
4543,1
4544,1
4545,1
4546,1
4547,1
4548,1
4549,1
4550,1
4551,0
4552,1
4553,0
4554,1
4555,1
4556,1
4557,1
4558,0
4559,1
4560,1
4561,1
4562,1
4563,1
4564,1
4565,1
4566,1
4567,0
4568,0
4569,1
4570,1
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,1
4578,1
4579,1
4580,1
4581,0
4582,1
4583,0
4584,0
4585,1
4586,0
4587,1
4588,1
4589,1
4590,1
4591,0
4592,1
4593,0
4594,1
4595,1
4596,0
4597,1
4598,0
4599,1
4600,0
4601,1
4602,1
4603,1
4604,1
4605,1
4606,1
4607,1
4608,1
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,0
4616,1
4617,1
4618,1
4619,1
4620,1
4621,1
4622,1
4623,1
4624,1
4625,1
4626,1
4627,0
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4637,1
4638,1
4639,1
4640,1
4641,1
4642,1
4643,1
4644,1
4645,1
4646,1
4647,1
4648,1
4649,1
4650,1
4651,1
4652,1
4653,1
4654,1
4655,1
4656,1
4657,1
4658,1
4659,1
4660,1
4661,1
4662,1
4663,0
4664,1
4665,0
4666,0
4667,1
4668,1
4669,1
4670,1
4671,0
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,0
4679,1
4680,0
4681,1
4682,1
4683,1
4684,1
4685,0
4686,0
4687,1
4688,1
4689,1
4690,0
4691,1
4692,1
4693,1
4694,1
4695,0
4696,1
4697,0
4698,0
4699,0
4700,0
4701,1
4702,0
4703,0
4704,1
4705,1
4706,0
4707,1
4708,0
4709,0
4710,1
4711,1
4712,1
4713,1
4714,1
4715,1
4716,0
4717,1
4718,0
4719,1
4720,1
4721,0
4722,1
4723,1
4724,1
4725,0
4726,1
4727,1
4728,1
4729,1
4730,0
4731,0
4732,0
4733,1
4734,1
4735,1
4736,1
4737,0
4738,1
4739,1
4740,1
4741,1
4742,1
4743,1
4744,1
4745,1
4746,1
4747,1
4748,1
4749,1
4750,1
4751,1
4752,1
4753,1
4754,0
4755,0
4756,1
4757,1
4758,1
4759,1
4760,1
4761,0
4762,1
4763,1
4764,1
4765,1
4766,0
4767,1
4768,0
4769,0
4770,1
4771,1
4772,1
4773,1
4774,1
4775,1
4776,1
4777,1
4778,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,1
4787,1
4788,1
4789,1
4790,1
4791,1
4792,1
4793,1
4794,1
4795,1
4796,1
4797,1
4798,0
4799,0
4800,0
4801,1
4802,1
4803,1
4804,1
4805,1
4806,1
4807,0
4808,0
4809,1
4810,1
4811,0
4812,0
4813,1
4814,1
4815,0
4816,1
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,1
4824,1
4825,1
4826,0
4827,1
4828,1
4829,1
4830,1
4831,1
4832,1
4833,1
4834,1
4835,1
4836,1
4837,1
4838,1
4839,1
4840,1
4841,0
4842,1
4843,0
4844,0
4845,0
4846,0
4847,1
4848,1
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,1
4857,0
4858,1
4859,1
4860,1
4861,1
4862,1
4863,1
4864,1
4865,1
4866,1
4867,1
4868,1
4869,1
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,1
4877,1
4878,1
4879,1
4880,0
4881,1
4882,0
4883,0
4884,1
4885,1
4886,1
4887,1
4888,1
4889,1
4890,1
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,1
4899,0
4900,1
4901,1
4902,1
4903,0
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,0
4920,1
4921,1
4922,1
4923,1
4924,1
4925,1
4926,0
4927,1
4928,0
4929,0
4930,1
4931,0
4932,1
4933,1
4934,0
4935,0
4936,1
4937,1
4938,0
4939,1
4940,1
4941,1
4942,1
4943,1
4944,1
4945,1
4946,0
4947,1
4948,1
4949,1
4950,0
4951,1
4952,1
4953,1
4954,1
4955,1
4956,0
4957,1
4958,0
4959,1
4960,1
4961,1
4962,0
4963,0
4964,1
4965,1
4966,1
4967,0
4968,1
4969,0
4970,1
4971,1
4972,1
4973,1
4974,1
4975,1
4976,1
4977,1
4978,1
4979,1
4980,0
4981,1
4982,1
4983,1
4984,0
4985,0
4986,1
4987,1
4988,0
4989,0
4990,1
4991,1
4992,1
4993,1
4994,1
4995,1
4996,0
4997,1
4998,1
4999,1
5000,1
5001,1
5002,1
5003,0
5004,1
5005,0
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5012,1
5013,1
5014,0
5015,1
5016,1
5017,0
5018,0
5019,1
5020,1
5021,1
5022,0
5023,1
5024,0
5025,1
5026,1
5027,1
5028,1
5029,1
5030,0
5031,0
5032,0
5033,1
5034,1
5035,0
5036,1
5037,1
5038,1
5039,1
5040,0
5041,1
5042,1
5043,1
5044,1
5045,0
5046,1
5047,1
5048,0
5049,0
5050,0
5051,1
5052,0
5053,0
5054,0
5055,0
5056,1
5057,1
5058,1
5059,1
5060,1
5061,0
5062,0
5063,1
5064,1
5065,1
5066,1
5067,1
5068,1
5069,1
5070,1
5071,1
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,1
5079,0
5080,0
5081,0
5082,0
5083,1
5084,1
5085,1
5086,0
5087,0
5088,0
5089,0
5090,1
5091,1
5092,1
5093,0
5094,1
5095,1
5096,1
5097,1
5098,1
5099,1
5100,0
5101,1
5102,1
5103,1
5104,1
5105,0
5106,0
5107,1
5108,0
5109,1
5110,1
5111,0
5112,0
5113,0
5114,0
5115,0
5116,1
5117,1
5118,1
5119,1
5120,1
5121,1
5122,1
5123,1
5124,1
5125,1
5126,1
5127,1
5128,0
5129,1
5130,1
5131,1
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,1
5139,1
5140,0
5141,1
5142,0
5143,1
5144,1
5145,1
5146,1
5147,1
5148,1
5149,0
5150,0
5151,1
5152,1
5153,1
5154,1
5155,0
5156,1
5157,1
5158,1
5159,0
5160,1
5161,1
5162,1
5163,1
5164,1
5165,1
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,1
5175,1
5176,1
5177,1
5178,1
5179,1
5180,1
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,1
5188,0
5189,1
5190,0
5191,1
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,0
5199,1
5200,1
5201,1
5202,1
5203,1
5204,1
5205,1
5206,0
5207,1
5208,1
5209,1
5210,1
5211,1
5212,1
5213,1
5214,1
5215,1
5216,1
5217,1
5218,1
5219,0
5220,1
5221,1
5222,1
5223,1
5224,1
5225,1
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,1
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,1
5240,1
5241,1
5242,1
5243,1
5244,1
5245,1
5246,1
5247,1
5248,1
5249,1
5250,1
5251,1
5252,1
5253,1
5254,1
5255,1
5256,1
5257,1
5258,1
5259,1
5260,1
5261,0
5262,0
5263,0
5264,1
5265,1
5266,1
5267,1
5268,1
5269,1
5270,1
5271,0
5272,1
5273,1
5274,1
5275,1
5276,1
5277,1
5278,1
5279,1
5280,1
5281,1
5282,1
5283,1
5284,1
5285,1
5286,1
5287,1
5288,1
5289,1
5290,1
5291,1
5292,1
5293,1
5294,1
5295,1
5296,1
5297,1
5298,1
5299,0
5300,1
5301,1
5302,1
5303,1
5304,1
5305,1
5306,1
5307,1
5308,1
5309,1
5310,1
5311,1
5312,0
5313,1
5314,1
5315,1
5316,1
5317,1
5318,1
5319,1
5320,0
5321,0
5322,0
5323,1
5324,0
5325,0
5326,1
5327,1
5328,1
5329,1
5330,1
5331,1
5332,1
5333,1
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5340,1
5341,1
5342,1
5343,1
5344,1
5345,1
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5352,1
5353,1
5354,0
5355,0
5356,0
5357,0
5358,0
5359,1
5360,1
5361,0
5362,1
5363,1
5364,1
5365,1
5366,0
5367,1
5368,1
5369,1
5370,1
5371,1
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,1
5382,1
5383,1
5384,0
5385,0
5386,0
5387,0
5388,1
5389,0
5390,1
5391,1
5392,0
5393,1
5394,1
5395,1
5396,1
5397,1
5398,1
5399,1
5400,1
5401,0
5402,1
5403,1
5404,1
5405,0
5406,0
5407,0
5408,1
5409,1
5410,1
5411,1
5412,1
5413,1
5414,1
5415,1
5416,0
5417,1
5418,1
5419,1
5420,1
5421,0
5422,1
5423,1
5424,0
5425,0
5426,1
5427,1
5428,1
5429,1
5430,1
5431,1
5432,1
5433,1
5434,1
5435,1
5436,1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,1
5443,1
5444,1
5445,1
5446,1
5447,1
5448,1
5449,1
5450,1
5451,1
5452,1
5453,1
5454,1
5455,1
5456,1
5457,1
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,1
5471,1
5472,1
5473,1
5474,1
5475,1
5476,1
5477,1
5478,1
5479,1
5480,1
5481,1
5482,1
5483,1
5484,1
5485,1
5486,1
5487,1
5488,1
5489,1
5490,1
5491,1
5492,1
5493,1
5494,1
5495,1
5496,1
5497,1
5498,1
5499,1
5500,0
5501,1
5502,1
5503,0
5504,1
5505,1
5506,1
5507,1
5508,1
5509,1
5510,1
5511,1
5512,1
5513,1
5514,1
5515,1
5516,1
5517,1
5518,1
5519,1
5520,1
5521,1
5522,1
5523,1
5524,1
5525,1
5526,1
5527,1
5528,0
5529,1
5530,1
5531,1
5532,0
5533,0
5534,1
5535,1
5536,1
5537,1
5538,1
5539,1
5540,1
5541,1
5542,1
5543,1
5544,1
5545,1
5546,1
5547,1
5548,1
5549,1
5550,1
5551,1
5552,1
5553,1
5554,1
5555,1
5556,0
5557,1
5558,0
5559,0
5560,0
5561,1
5562,0
5563,1
5564,0
5565,1
5566,1
5567,1
5568,1
5569,0
5570,0
5571,1
5572,1
5573,1
5574,1
5575,1
5576,0
5577,1
5578,1
5579,1
5580,0
5581,1
5582,0
5583,1
5584,0
5585,1
5586,1
5587,1
5588,1
5589,1
5590,1
5591,1
5592,1
5593,1
5594,0
5595,1
5596,1
5597,1
5598,1
5599,1
5600,1
5601,1
5602,0
5603,1
5604,1
5605,1
5606,1
5607,1
5608,0
5609,1
5610,1
5611,1
5612,1
5613,1
5614,0
5615,1
5616,0
5617,0
5618,1
5619,1
5620,1
5621,1
5622,0
5623,1
5624,1
5625,1
5626,1
5627,1
5628,1
5629,1
5630,1
5631,1
5632,1
5633,1
5634,1
5635,0
5636,0
5637,1
5638,0
5639,1
5640,1
5641,1
5642,1
5643,1
5644,1
5645,1
5646,1
5647,1
5648,1
5649,1
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,1
5658,1
5659,1
5660,1
5661,1
5662,1
5663,1
5664,1
5665,1
5666,1
5667,1
5668,1
5669,1
5670,1
5671,1
5672,1
5673,1
5674,1
5675,1
5676,1
5677,1
5678,1
5679,1
5680,1
5681,1
5682,1
5683,1
5684,1
5685,1
5686,1
5687,1
5688,1
5689,1
5690,1
5691,0
5692,1
5693,1
5694,0
5695,1
5696,1
5697,1
5698,1
5699,1
5700,1
5701,1
5702,1
5703,1
5704,1
5705,0
5706,0
5707,1
5708,1
5709,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5716,1
5717,1
5718,1
5719,1
5720,1
5721,1
5722,1
5723,1
5724,1
5725,1
5726,0
5727,1
5728,1
5729,1
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,1
5737,0
5738,0
5739,0
5740,0
5741,1
5742,0
5743,1
5744,0
5745,1
5746,1
5747,1
5748,1
5749,1
5750,1
5751,1
5752,1
5753,1
5754,1
5755,1
5756,1
5757,1
5758,1
5759,1
5760,1
5761,1
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,1
5769,1
5770,1
5771,1
5772,1
5773,1
5774,0
5775,1
5776,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,1
5783,1
5784,1
5785,1
5786,1
5787,0
5788,1
5789,1
5790,0
5791,1
5792,0
5793,1
5794,1
5795,0
5796,0
